id,tweet,isVulgar,emoScore,label
6586,i do love my ipod i only avoid it in a protest aplesuck,0,0,0
6587,place fun freedom fulfil wilder golf minnesota dwnld our ap android   appl earn digit pts or  ,0,0,0
6588,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow h    digit,0,0,0
6589,why are usa pay less for the iphonex and we uk have to pay more appl,0,0,1
6590,got my new phone iphon digit appl gadget electron cellphon toronto eatoncent bel,0,0,0
6591,thank for come to us custom cute iphon digit s light light wow aple,0,0,0
6592,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
6593,help why does my iphon keep tell me my storag is full when i have bare minimum on my phone and it keep crash iphon,0,0,1
6594,an iphon improv here i am here we stand promis me you will not let go of my hand newmusicfriday music,0,0,0
6595,total avoid a free al wrong by not use itun or appl product onelesbitchyperson,0,0,1
6596,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life august digit digit at digit,0,0,0
6597,textgram funni folowm think teamfolow iphon viral like facebok twiter   teampinch free,0,0,0
6598,mi iphon digit is not connect to itun and there are no geniusbar appoint avail come on appl unimpress,0,0,1
6599,phone necess car clip buy one get digit click on biolink to learn more phoneces iphon samsung amazon shop buynow iphonecas phoneacesori instagod,0,0,0
6600,watson is a happi puppi puppi mutt lifeprof galaxi digit samsung lifeprofpet sunday,0,0,0
6601,like and share if you want this digit d phone case for iphon iphon sam,0,0,0
6602,eboni coffe tabl final coat ridgid ryobi trout trump fish iphon aple,0,0,0
6603,ugh why dip i want an imac so bad sexi wantit,0,0,0
6604,choos wise palmspr with color rainbow pink navi orang iphon digit samsung,0,0,0
6605,best offer univers smartphon car air vent mount holder cradl compat with iphonex for   digit digit geek tech bot deal amazon home iphon ipad gadget gift io car bike,0,0,0
6606,photo instagram drunk junki follow folowm night nightout iphon inspir brazilian parti,0,0,0
6607,when my phone delet the convo because it froze iphoneprobz appl,0,0,1
6608,samsung led tv thank you ledtv samsung instafolowback instagram swetgift instaupload,0,0,0
6609,my weather this morn what is yours like appl io digit i digit ap accur instatech iger,0,0,0
6610,new galaxi tab digit swag yolo samsung swerv galaxi mom thankyou folowm,0,0,0
6611,me art ego what a bore moment can use brush on my iphon this is designermonday,0,0,0
6612,in case you miss it iphon digit case for   digit digit digit off iphon appl io deal gadget gift men women tech news music video photo iphon digit,0,0,0
6613,iphon x case panda pandahaluha hongkong rt follow cute charact illustr product hk art design kawai iphonex case appl mac,0,0,0
6614,photo kiss morn sunday summer kid beer iphon appl world fun cool like life nice,0,0,0
6615,like and share if you want this flower case for iphon iphon sam,0,0,0
6616,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life june digit digit at digit digit,0,0,0
6617,do you appl and ap for the ipad iphon and ipod follow us on twitter,0,1,0
6618,rt thank you digit rt iphoneart draw digit sketch on the iphon,0,0,0
6619,more than digit day and you guy are disgust unrespons to the critic accid which took place because of samsung,0,0,1
6620,cybermonday cybermondayd iphon digit appl accessori iphonex photographi photoftheday tripod smile offer monday iphon get flat digit off on all appl accessori temper glass case cabl coupon code bezi digit,0,0,0
6621,appl   microsoft suck appl microsoft appl   micr intechb,0,0,1
6622,if it help narrow it down it was not mine goglewinsagain,0,0,1
6623,i am so happi i do not have an android appl io digit,0,0,1
6624,photo qvb shop iphon sydney australia iphon digit s amaz awesom christma qvb taken,0,0,0
6625,if you are liter sing about your bad new iphon do not surpris when i shove it up your ass asshol appl,1,0,1
6626,check out origin vintag macdraw pro book clari macintosh graphic user  s manual rare appl via whattoread booklov wednesdaywisdom amazon godread academ book primebok militaryparad trump,0,0,0
6627,green arrow doubl exposur via redbubl sale discount iphonecas iphon christma tshirt,0,0,0
6628,playstat digit crash again i was win aswel fuck bull wrong soni sort your life out a playstat digit should last longer than digit year,0,0,1
6629,what is better than a caramelapl a halloween caramel appl halloween and nation caramel appl,0,0,0
6630,g mornin loyal subject tweet rabitsofinstagram buniesofinstagram rabbit hop bounc charli houserabit bunylov rabitsofig shotoniphon appl iphon digit plus photographi photograph famili chuck charl s wrong sassi sas,0,0,0
6631,septemb happi monday actitudpositiva feliz felic portrait headshot aple,0,0,0
6632,hate my phone hate my phone hate my phone hateiphon hate,0,0,1
6633,princess rose pretti barbi doll princess sexi beauti beauti rose flower iphone,0,0,0
6634,i hate being on the search for a new phone phoneproblem,0,0,0
6635,new ap for iphon for the peopl who sail in itali apstor mobil sail sea yacht,0,0,0
6636,it s get rather bore having everi softwar updat complet wreck everyth i use hatewindow,0,0,1
6637,on an unrel note why does mac not have a hash key had to fuck googl it nedtobuyanewlaptop,0,0,1
6638,appl   digit be olymp   digit be both brand maintain this valu by take anyon and everyon to court,0,0,1
6639,folowsunday folowback rt teamfolowback follow retwet iphon keep doing yes thing,0,0,0
6640,fuckyou appl digit way samsung  s galaxi s digit is better than the iphon digit yahoo financ via,0,0,0
6641,i figur that part out now still can not share news articl,0,0,1
6642,iphon bateri  s are so bad everi time it goe under digit no point being on it appl,1,0,1
6643,sit at the appl store wait for my phone to restor why is it take digit minut to restor nowifiathom sandyprob,0,0,1
6644,i have just bought a new cellphon i am so phone samsunga digit samsung smile,0,0,0
6645,fun fact if you get the new iphon cabl wet it no longer work appl technolog water,0,0,1
6646,brief us cell phone histori   price appl io iphon android smartphon iphonex iphon digit iphon digit wireless wirelescari at tmobil verizon sprint digit g lte digit g spectrum consum,0,0,0
6647,tmobil botch my iphon preorder here  s the phone i am use now samsung note digit is one killer devic,0,0,0
6648,okay appl camera suck the sun tonight was insan it was a deep magenta behind,0,0,1
6649,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life may digit digit at digit digit am,0,0,0
6650,my lost ipad finali home in my hand appl ipad macbok style hate polic starbuck,0,0,0
6651,like and share if you want this led selfi case for samsung iphon,0,0,0
6652,sit in the wait room listen to old peopl rambl on about polit realli make me resent appl for remov the iphon headphon jack appl,0,0,1
6653,okay fuckyou appl why is the appl tv remot so fuck small i can never find it alwayslost,0,0,1
6654,askmeanyth drandrew answer live ask your question here download the shopinglist ap for iphon relationship date datingadvic,0,0,0
6655,japan soni rt new laptop pink breastcanc awar,0,0,0
6656,no mask donald trump s news photographi fashion health failur tech ipad iphon funni lol,0,0,0
6657,hey thank for the free you too album you too appl,0,0,0
6658,gym time again dog gay iphon cute man guy hotguy instagram sexi muscl,0,0,0
6659,rt pleas rt if you jesus god tech iphon ap faith is joy peac,0,0,0
6660,out of all the text to accident get delet it was yours i am actual realli upset over this iphon,0,0,1
6661,japan kyoto kinkakuji golden templ garden tree lake travel discov share enjoy tire walk snap soni xperiaxz snow after saw it,0,0,0
6662,i fuck hate appl i hate you i hate you i hate you noth is work fuck fix yourself impis appl,0,0,1
6663,fan best iphon game to play are cut the rope tini tank fruit ninja,0,0,0
6664,pari night pari breda night soni camera nl by haithamsadon eiffel tow,0,0,0
6665,spend some qualiti time with itun i can not think of mani thing wors than this appl,0,0,0
6666,smash my iphon screen mother fucker bad bag bastard arg notinsur,1,0,1
6667,i shouldn t have watch the appl event new ipad might be come my way,0,0,0
6668,this is the first time i have a soni phone just like jamesbond does xperia xperia digit,0,0,0
6669,photo ugh this woman partofm katyperi rude woman popstar music stuckonrepeat iphon iphon digit,0,0,0
6670,yujuj i ioio ip   alencho lostintransl did you mean you the ipad or the iphon letsfacer both win,0,0,0
6671,i do not know what everyon  s talk about the io digit updat is horribl it just mess up my whole iphon notworthit,0,0,1
6672,new phone digit goodby blackberri samsung solo winner i am impress digit phone new samsung montreal,0,1,0
6673,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow  i,0,0,0
6674,these girl decid to custom my phone laugh them iphon cute sad funni bore,0,0,0
6675,oh yeah took so much time to get it to work and i can only use it legal on mac hardwar,0,0,1
6676,restor my digit g iphon fear it l all be blank hope my backup work jailbreak iphon hope,0,0,0
6677,ipad just got stolen and we got all this conterfeit money then the polic took it secretservic,0,0,1
6678,enjoy devot gurbani kertan digit   digit on sikh sikhi peac medit radio nokia iphon,0,0,0
6679,my phone is too cute right now see iphon kawai,0,0,0
6680,screw you appl yousuck i am go to blend my digit mo old new ipad without a number and not buy an ipad digit androidrul,0,0,1
6681,smile like me you will be happi otd kool smile instagram instadaili samsung note digit nofilt,0,0,0
6682,look do dia lokdia iphon dylan instagod instagram photoftheday twegram iphoneonly,0,0,0
6683,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow o digit,0,0,0
6684,featur that everi iphon fan will about io digit io digit featur apstor iphon news via,0,0,0
6685,woho iphon digit gs besteld i am gona join the iphon lover club iphon appl sorybutbyebyenokia,0,0,0
6686,to the famili iphonex appl babi lol instagod photoftheday finaly,0,0,0
6687,that bad of a moment when your digit   digit of the way home from winnipeg and you realiz you forgot your iphon digit charger appl,1,0,0
6688,welp itun decid it does not recogn my phone anymor so it will not let me sync ad song to my librari nor access the store,0,0,1
6689,no clue what charact this is but the color look cool cosplay more on my ig japan cosplay color photographi photograph otaku soni pic instagram zei pretti,0,0,0
6690,that time though prouduncl nephew nephewlov godson time iphon stloui stl,0,0,0
6691,phone do not get a virus fuckyou appl iphon digit my brand new iphon digit has a virus,0,0,1
6692,wish i never updat the facebok ap it is so fuck bad and ugli,1,0,1
6693,  besttextmsg i do not need a lot of friend i need a lot of true friend who stay real behind and infront of me iphon everyon,0,0,0
6694,i think imesag is just a simplifi version of bm appl have done well with it d,0,0,0
6695,news tv and new ordinateur newstv tv samsung newrdinateur comput,0,0,0
6696,clint eastwod on donald trump s news photographi fashion health failur tech ipad iphon funni lol,0,0,0
6697,dude at tmobil just said appl suck and is not smart enough to know when peopl switch yousuck tradinginmyandroid it,0,0,1
6698,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
6699,just delet digit pictur and video on my phone for memori appl,0,-1,0
6700,thankyou soni playstat digit for the adon final happi game dragonborn downgaurd skyrim,0,0,0
6701,catch you by the throat iphonesia iphon instagod instagram photoftheday twegram iph,0,0,0
6702,when you shuffl your itun and bono come on   appl itunesrap,0,0,1
6703,chang the background imag android ap beauti cute b digit iger iphon iphon halamadrid fcb h,0,0,0
6704,so impress with custom servic phone crash sent off and replac sent in less than a week appl,0,0,0
6705,marbl air cast in concret macbok macbokpro macbokair skin appl aplemacbok gamersunit gamer gamer photographyislif laptop appl android streamer style friday bedifer concret,0,0,0
6706,appl apreview folk were quit access and help they understand how broken the relationship os with dev wdc,0,0,0
6707,got my babi galaxi cam back selfi agad agad galaxycamera samsung backoninstagram selfi,0,0,0
6708,i guess i own a ps digit now ps digit game videogam soni playstat nofilt digit strandcustoms,0,0,0
6709,icloud does not store anyth appl deceiv peopl by make them think their stuff is safe in the cloud digit pic gone,0,0,1
6710,my s digit plus simpl moment transform into treasur memori photographi tea cafe samsung,0,0,0
6711,tri not to slit wrist after lose all data on coach  s ipad no no backup itunesisabitch,0,0,1
6712,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow d digit lz,0,0,0
6713,unbox my new galaxi s digit galaxi digit samsung android androidfamili gift,0,0,0
6714,new phone case penguin phone case iphon green cute aw,0,0,0
6715,ooh excit just had an email say my new phone is being dispatch samsung s digit,0,0,0
6716,appl will be roll out the verizon iphon at valentin  s day sale,0,0,0
6717,all i want was io digit and here i am four hour later with my phone complet fuck up my bad appl i hate you,1,0,1
6718,askquest now drandrew answer live download the shopinglist ap for iphon purchas or download the book here relationship date datingadvic,0,0,0
6719,from samsung to iphon not miss my samsung iphon new phone white and blue io digit,0,0,0
6720,i hate to be negat though so iphon digit easier to activ than iphon digit g rememb how well that launch went appl,0,0,1
6721,note digit i you but it is time to move on android sad new movingon alway samsung galaxi,0,0,0
6722,photo moi new babi samsung note digit black new babi my precious,0,0,0
6723,protip soni when the playstat digit youtub browser is fuck shit do not start redirect all normal youtub link to it prick soni,0,0,1
6724,just got electr shock in my ear by my headphon so i order beatsbydr appl,0,0,1
6725,christianpickuplin iphon ipad io natur   gocoug utpol digit s r   b jag edg dru hill sade are kelli,0,0,0
6726,bed rom mirror fresh smile samsung galaxi note digit my twitter,0,0,0
6727,appar if you do not updat your itun because the new one suck you eventu lose all your music appl,0,0,0
6728,pleas tell me how my phone can just break like that for no appar reason,0,0,1
6729,be l you e d o o are karmavazquez kv art artist woman feme photo photographi photograph beauti instagram instagod insta perfect human dream style lifestyl iphon blue door mrs moustach circl look,0,0,0
6730,rt   reuter apl  s schiller blast android samsung on galaxi  s eve if you can not innov further just keep quit appl,0,0,1
6731,yompot   cyntia blue team in church taken pictur samsung galaxi s digit infus thansk,0,0,0
6732,love my new iphon case iphon iphon digit s new case darthvad disney favorit starwar,0,0,0
6733,breez of everyday life with the puppet   puppet smile motorola instalov world digit digit twi,0,1,0
6734,skinni mini vacat part digit with erinohagainhair senoevilimag iphon blackandwhite,0,0,0
6735,more tourist stuff me smile cute girl beauti picoftheday food swag amaz fun summer bestoftheday smile friend iphonex selfi nofilt iphoneon pretti style life germani trier,0,0,0
6736,in need of valentin  s day iphon wallpap check out these digit loveabl wallpap valentinesday iphon,0,0,0
6737,we got it soni gamer psvita boy o happi mommi xoxo,0,0,0
6738,februari digit digit at digit digit pm ms petunia c thursday for me like bleh not today appl give me the r,0,0,0
6739,photo life usa america drink iphon android car bad peopl folowm,1,0,0
6740,support by give us a follow and retwet us folowus mobil ap femal technolog iphon apstor follow folowm gift chariti smalbiz rt appl digit busi newapstor android instagram facebok folo,0,0,0
6741,video babi final your back with me mine phone mylif bad samsung note galaxi,1,0,0
6742,is a freak joke lock me out of icloud digit day to reset password to access account noth sent redo account recoveri now it s digit day i ve lost everyth includ busi because your recoveri system suck,0,0,1
6743,emoji text with my bestfriend laugh i our convo drive iphon bru  s room,0,0,0
6744,about to get my new phone tomorrow samsung excit thank blackfriday hurri,0,0,0
6745,i just download an ap that find the nearest pinkberi iphon,0,0,0
6746,final i got samsung galaxi note digit brown like,0,2,0
6747,halloween costum of the year samsung note spooki scari picoftheday,0,0,0
6748,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow iam,0,0,0
6749,simon in love with gelato s mountain gelato icecream food igersparma iphon due,0,0,0
6750,sunset one minut ago samsung europ zeland brouwersdam stormhour lonelyplanet earthandcloud art,0,0,0
6751,coupl kiss photoscavengerhunt sf sanfrancisco xtianta digit iphon digit gs gimegim sunset district,0,0,0
6752,os x yosemit develop preview digit final support three finger swipe to go back forward osx wdc yosemit appl,0,0,0
6753,that depress moment when a green candi is appl and not lime,0,0,1
6754,digit step druhil concert music florida rnb sing sing video iphon danc bob car,0,0,0
6755,bubbl after all alcohol moet idist digit be for digit p iphon emot dream drun,0,0,0
6756,hey there hot dude read litletokyo spiritpunk luxuri losangel iphon travel,0,0,0
6757,develop is underway for all you android user digit degr socialmedia socialmediap picoftheday instadaili style friend connect iphon android io startup ap androidap samsungalaxi goglepixel htc soni googl,0,0,0
6758,new phone case pretti iphon bore mix workout money whadup phonecas new fresh,0,0,0
6759,she broke her mac book except the ipod,0,3,1
6760,spent half day delet music from ipad need space for io digit x upgrad digit digit gb digit h download been instal last digit h,0,0,1
6761,dear appl incom if you do not stop push out updat to itun everi digit day i will sue you,0,0,1
6762,look nut with my olo oloclip washington money art govern usa secret iphone,0,0,0
6763,new iphon shell glitter iphon shell cute pink black new,0,0,0
6764,ruin my phone even more what the fuck now i have to pay for the factori to fix it angri customerservic samsung,0,0,1
6765,stupid ipod reset itself how the heck does that happen appl product,0,0,1
6766,thankyou grate healthi digit appl starkinc bless stark incom,0,0,0
6767,the start of a squar tabl eboni huski tool gay no bad no glori smile attent humbl tn ky armi clarksvil iphon aplewatch clarksviletn nike iphon digit kregjig kregjigproject vic rest in peac honesti hippo shark ocean beach,1,0,0
6768,great custom servic appl had batteri issu with my iphon made an appoint and walk away with a brand new iphon digit,0,0,0
6769,tag your friend design contemporari architecten architect arquitectura iphon mimar mimarl k araba car car instarchitectur concept architektur architectur luxuri archite,0,0,0
6770,footbal chairman android game news io appl iphon,0,0,0
6771,my new favorit bam c digit g soni microphon studiolif music instagod picstitch picoftheday,0,0,0
6772,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life octob digit digit at digit,0,0,0
6773,obsess with my new earring pink pierc inlov instagram instagramworthi iphon iphon digit,0,0,0
6774,android and iphon ap make your life fun fill if you music with these bestap for music,0,0,0
6775,rememb abi how luci hone news photographi fashion health failur tech ipad iphon funni lol,0,0,0
6776,just i want take this photo   p pap pen pinapl appl penpinapleaplepen fun,0,1,0
6777,quit bitch no one is gona buy the digit g version well mayb idiot appl fanboy,0,0,1
6778,rt the famili is a haven in a heartless world famili iphon igersmanila instadaili in,0,0,0
6779,but i am still hate on them for no gt digit releas date enough is enough alreadi bull wrong soni polyphoni,0,0,1
6780,fuck yes playstat digit soni playstat bedroom tv girl game mxvsatv bad fuckyeah boyfriend setup,1,0,0
6781,new headphon soni godmus whiteheadphon bimbofelic viterbo centro storico,0,0,0
6782,new monday new week new goal bostmobil goal monday topcel iphon samsung great deal case phonecas smile switch now lune rie vive cambia ahora free,0,0,0
6783,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow } digit   g,0,0,0
6784,no other smartphon come with a free case no other smartphon need a fre   case to function appl,0,0,0
6785,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow mbg digit,0,0,0
6786,perhap the coolest iphon case ever  and  you can upload your own design iphon digit cool,0,0,0
6787,sharehold have a very small share of minor and the board urg them appl,0,0,0
6788,pharel william italian cynic happi day pharelwiliam soni pmwf digit f digit cinealta digit ok itali,0,0,0
6789,just bought a huawei ascend g digit and it has my sim in but no data can be transfer cos they can not unlock my iphon,0,0,1
6790,what the bad is go on with appl the new io digit map just,1,0,1
6791,final got it gta digit grandtheftauto digit playstat digit soni digit gb dope fresh limit edit,0,0,0
6792,can not play bejewel now caus appar my ipod is too old to have it appl,0,0,1
6793,my new addict teken teken digit soni playstat portabl teamalisa tekengod selfi photohol smile,0,0,0
6794,where are the candi me lol street candi boyfriend iphon bad hous us,1,0,0
6795,world enjoy sasak samsung android smile holiday dharma setya handmad weaven and handcraft,0,0,0
6796,you beauti d playstat digit ps digit playstationeurop awesom epic game gamer soni kilzon,0,1,0
6797,instacolag advocar postworkout arginin spark new fridg   samsung my babi boy loves,0,0,0
6798,it s hiroshimap art japan hiroshima trip japantrip worldcup samuraiblu design graphicdesign draw adob illustr aritoaru cool cute appl miyajima worldheritag festiv,0,0,0
6799,which is your favourit new appl releas let us know all latest appl releas are avail now iphon iphon digit iphon digit iphon digit iphon digit iphoneon iphon digit s photoftheday iphon digit s appl iphon digit plus iphonesia iphon digit plus,0,0,0
6800,japan soni rt new laptop pink breastcanc awar,0,0,0
6801,no i do not want to updat itun i want to delet it so you can stop ask me everi freak day,0,0,1
6802,photo word word paper ink print iphon instagram truth taken with instagram,0,0,0
6803,i am so wast i almost drop my iphon digit that would ve made me cri i know it sound pathet but i just my,0,0,0
6804,new phone iphon digit s for her galaxi s digit for me appl samsung design nofilt aarhus,0,0,0
6805,mac the macintosh stori pt digit digit th digit appl birthday mac digit silver tech,0,0,0
6806,beauti orchid grow on palmtr at epcot center orlando love natur iphon ipad palmtr,0,0,0
6807,i can not resist grow a cake beard soni a digit cake cream yummi cake beard lol,0,0,0
6808,daughter  s ipod refus to synchron then lock up and had to restor only to report the previous backup corrupt,0,0,1
6809,let the bad storm begin the appl vac the first appl product that does not instafuny,1,0,1
6810,status of appl shipment on fedex vehicl for deliveri without ram or display adaptor might as well be an empti box sad facebook,0,0,0
6811,happi day thepowerpufgirl doll toy day sky iphon funni iphon digit,0,0,0
6812,love it chihuahua iphon capetown southafrica selfi photooftheday girl lok,0,0,0
6813,chilax n at home ^ ^ bulmer belgium appl cider alcohol drink relax smile home,0,-1,0
6814,wow got some random angri dm  s for my hate on appl serious peopl take a breath i kid just anoth reason i gesh,0,0,0
6815,backyard may digit digit metromanb digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0,0
6816,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
6817,when you tear your playstat digit apart find the problem fix it and put it back togeth in less than digit minut playstat soni playstat digit,0,0,0
6818,awesom new phone case digit ironman marvel samsung simpleth materialgirl,0,1,0
6819,about time   samsungalaxi digit samsung bestphon amaz proud honor amaz aboutdamntim,0,1,0
6820,what the bad is wrong with appl shitti io digit appl bug,1,0,1
6821,happi digit rd birthday to the soni playstat digit g soni playstat psx ps digit onthisday birthday birthday consol game game game,0,0,0
6822,photo iphonesia iphon instagod instagram photoftheday twegram iphoneon iger,0,0,0
6823,rt   letter to santa   photographi iphon iphoneographi holiday care christma,0,0,0
6824,why am i attract to other peopl with white iphon simpli because i have one peac iphon,0,0,0
6825,photo android take a bad on appl and right so iphonei wrong macsar wrong,1,0,0
6826,you suck suck why why why over think appl iphon now weed,0,0,1
6827,friday take a look at our awesom deal this weekend soni playstat digit bundl dvds cds bluray ebay,0,0,0
6828,i am proud owner of this babi proudown proud happi ps digit ps digit slim soni nintendo nintendoswitch splaton digit gamer game consol onfir legitim awesom awesomen legitmoma,0,0,0
6829,good thing i check review i would not notic until it start to feel odd reach across the screen with my left hand samsung,0,0,1
6830,after digit hour at the appl store i final got my new phone iphon appl instagod,0,0,0
6831,photo justinpro projectartsocieti parti appl art artsocieti bad drug life vintag,1,0,0
6832,the ap in the ap store are suck and can t even get one with full featur appl,0,0,0
6833,new ipod thank fafsa   ipod appl nano digit thgener financialaid fafsa new instagod in,0,1,0
6834,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow d digit g,0,0,0
6835,  digit soni style gift card this   digit soni gift card will alway make your special someon,0,0,0
6836,appl iphon deal love to get iphon digit appl deal iphon,0,0,0
6837,friday me and rocio friday hairstyl friend girl sweet california iphon cute,0,0,0
6838,realyr w photoboth for iphon ipad date colleg soror singl digit z,0,0,0
6839,digit lowfat yogurt appl and peach yogurt parfait sfre sweet time yummi day,0,0,0
6840,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
6841,new phone samsung s digit mini new phone white flower pretti better mobil central,0,0,0
6842,beauti shop aliusaexpr iphon io ap instant emerg portabl batteri power usb port ce,0,0,0
6843,io digit fuckin suck bad how the fuck does my phone die on digit and liter everyth crash and freez up appl fuckio digit,1,0,0
6844,hahaha my friend describ io digit as being design by a digit year old could he have io digit back pleas appl   poor,0,0,1
6845,bill in america relationship bad advic communic communiti comic skirt iphon rizo,1,0,0
6846,at appl premium servic provid appl work job empleo golden gold apleit en,0,0,0
6847,new ap for iphon for the peopl who sail in itali apstor mobil appl travel holiday,0,0,0
6848,updat my s digit and love the new featur esp split screen teamandroid samsung,0,0,0
6849,iphon igersbsb iphoneon igersbrasil amor ring vine hand swarovski antiquarius grill,0,0,0
6850,aplegram iphon hunt is over my babi tag appl iphon digit plus amazing,0,0,0
6851,yeah my new phone thank to my husband you sme motorola motog,0,0,0
6852,run and film digit gefilmworkz greneyed cinematographi photographi iphonex zei movi motiv documentari menstyl finalcutpro j menstyle,0,0,0
6853,final my babi is here samsung galaxi digit excit teamandroid earlygiftom merychristma,0,1,0
6854,this is the face of someon who got her phone fix yesterday appl nomorecrackedscren writerslif,0,0,0
6855,at time like these i am glad i do not work in phone anymor iphon digit morechangesformoremoney,0,0,1
6856,goodby iphon digit hello my new friend galaxi digit newtoy noslepthiswekend appl samsung,0,0,0
6857,i love iphon love bad romanc girl she iphon appl bad,1,0,0
6858,android and iphon ap make your life fun fill if you music with these bestap for music,0,0,0
6859,blade rhyme with aid ade lade made raid maid only today rhyme for iphon,0,0,0
6860,shadow camo macbok macbokpro macbokair skin appl aplemacbok gamersunit gamer gamer photographyislif laptop appl android streamer style thursday bedifer,0,0,0
6861,just got my samsung carepackag deliv from houston so excit just got my new,0,0,0
6862,phone shut down and or restart itself about digit time per day minimum phonesuck galaxyedg pieceof wrong samsung,0,0,1
6863,reflect back to the good old day  s appl mac technolog godolday retro vintag graphicdesign,0,0,0
6864,now yea i am back laugh godnight night my room smile nice cool boy mac appl macpc,0,0,0
6865,thank to this is realli cute  new hardcas phone samsung cute smartphon makna room,0,0,0
6866,get digit off when you order waterproof case femal with discount code twitter check it out iphon case,0,0,0
6867,homeawayfromhom excit aplestor appl origin icon nyc citylif appl store,0,0,0
6868,the mind is a everyth what you think you buddha soni travel bangkok,0,0,0
6869,perphon iphonecas iphon iphoneon perfum cover fashion lifestyl cool travel beauti,0,0,0
6870,the current trend of appl everyth in alcohol is the answer to pumpkinspic everyth and both donkey stopit,0,0,1
6871,my new babi camera soni mine new christmaspres photographi excit photograph miss you,0,0,0
6872,because i can not simpli put an avi file on my ipad i am go to watch it on my phone go to smash my ipad now useless appl,0,0,1
6873,partiu sol musica   beauti cat sexi smile gril skate long brazil juizdefora samsung,0,0,0
6874,i do not think i have ever love my iphon more than with the new io digit updat appl apleiosupd,0,0,0
6875,curtindo a night   fexta instagod instagod iphon like digit like rua digit,0,1,0
6876,minha case capinha iphon cute amo encantadora love ya cool baphonica liendjas,0,0,0
6877,popury   igersgdl igersmexico igersmx peopl urban music friend mextagram appl iphon ipho,0,0,0
6878,simpli in with my iphon i jus keep discov more n more each day can not possibl see myself use anoth phone digit room now onward,0,0,0
6879,all you need is high tech samsung galaxynot android geek,0,0,0
6880,shop arab arab arabian eye arabicey new iphon iphon digit,0,0,0
6881,i am in love with my new phone even if it is a giant samsung,0,0,0
6882,i love my citi london beauti night citi iphon drivebi vintag onelov surreal,0,0,0
6883,to get my eye behind this ladi nx digit samsung readyforworldadventur,0,0,0
6884,phone deal best offer on phone and tablet cal whatsap digit to order nationwid deliveri payment on deliveri amagetonlin amagetstor onlinestor onlineshop phone tablet io andriod iphon iphoneson samsung,0,0,0
6885,digit off samsung and iphon case with the code yournewcas in my redbubl store phonecas deal redbubl giftidea gift christma iphonex iphon samsung samsungcas iphonecas hors fox rat ratsofinstagram cute,0,0,0
6886,photo my beauti daughter instagram picoftheday hdriphon iphon taken with instagram,0,0,0
6887,togeth at last lastofus soni ps digit playstat game naughtydog cri,0,0,0
6888,the home button of my ipod is stuck and best part is there is only button for everi major function,0,0,1
6889,sometim you just can not explain love babecaughtmeslep ps digit soni awesom,0,0,0
6890,photo justinpro losangel projectartsocieti artsocieti appl art hipster life lol,0,0,0
6891,can not lie i am love my new iphon digit plus appl iphon iphon digit plus shop tomy,0,0,0
6892,my iphon case final came in iphon chanel pearl vintag fashion mystyl gir,0,0,0
6893,you should not leav me alon with perman marker lol sharpi iphon appl face lol,0,0,0
6894,i have fallen in all over again with the iphon just got the digit gs,0,0,0
6895,woman and three kid rescu from news photographi fashion health failur tech ipad iphon funni lol,0,0,0
6896,serious confus as to why anyon would want the iphon the samsung galaxi s digit   note digit are a million time better samsunglov,0,0,1
6897,such a beauti campus fiu tuesday tree parkinglotview gold pretti iphon squareadi,0,0,0
6898,happi cat tabbi cat catsofinstagram cold ici winter soni a digit digit male f digit digit,0,0,0
6899,my girl demi lavato lavat cute sexi fine music sing iphon,0,0,0
6900,i just bought all of this ipad watch and ipad case appl ipad watch ipadcas store spoil,0,0,0
6901,jaylin make some sandart kid famili bw bwlover blackandwhit focus iphon iphon digit s ipho,0,0,0
6902,work too much with my mac at work is mess up my window keyboard shortcut and i am not happi about it,0,0,1
6903,iphon look for way to make you need a new one,0,0,0
6904,this is what exact happen today in your sale i sent out a mail to your custom care and they kept fire apolog mail each time howev as soon as i sent out a video proof of it they have gone into complet silenc fredomcarniv,0,0,1
6905,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit g,0,0,0
6906,i am live a no phone lifestyl and i do not it,0,0,1
6907,say hello to my littl friend samsung camera nx digit pretti white photographi,0,0,0
6908,my telescren is everyth but ordinari keep an ear out for all the crap i say i see what you did there samsung,0,0,1
